리뷰 번호,리뷰 원문,카테고리
83877,사무실 냉장고가 고장나서 바꿨는데 깔끔하고 내부도 적당히 크고 좋네요,공간효율성and디자인
83879,빠른 서비스와 좋은 제품 좋아요깔끔해요 냉동실 문이 위로 약간 튀어 나와요 좋네요,디자인
83893,배송도  제 날자에  맞춰주셔서감사합니다디자인도  예쁘고 맘에  드네요,디자인
83904,물이 바닥까지 흘러서 행주나 수건을 올려놓고 사용하고 있어요,견고성
83911,다 좋은데 문열때 약간 밑에 있어서 불편해요,동작편리성
83915,냉장고가 생각보다 커서 놀랐어요,디자인
83916,내부 사이즈가 작아요 특히 얼음 얼리는 용기가 너무 허접합니다,공간효율성and기타
83917,깔끔하고 문 여닫는 느낌도 좋네요 와이프긴 대 만족하고 쓰고있습니다,촉감
83928,공간이 넓어서 좋네요,공간효율성
83935,LG 소형냉장고 작은 아파트에 혼자사는 사람들에게 딱 맞는 사이즈에 성능도 아주 좋은거 같아요,디자인
83939,혼자 서울에서 직장생활 하고 있는 딸에게 배송 했는데 크기도 알맞고 색상도 은은해서 괜찮다고 하네요,디자인and디자인
83946,큰 냉장고가 필요없어서 고민하다가 골랐는데 크기도 생각보다 크고 안도 넓고 깨끗합니다배송도 빠르게 오고 매우 친절했습니다 배송날짜에 맞춰서 잘 왔어요 냉장고 메탈색이 세련되고 예쁩니다 디자인이 깔끔해서 좋아요고장나면 또 사고 싶어요,디자인and디자인and디자인
83953,양문형 처음 써봅니다 고급스럽고 편하고 예뻐요 새거라 성능이 생생하네요 소음 없었어요 집구조가 애매한데 설치해주시느라 고생 많으셨어요 부엌이 고급스러워 보이게 됐어요 역시 가전제품은 엘지야,소음
83954,지정일날 배송 잘 됐고 사이즈도 좋고 색상도 넘넘 맘에 들고 뭣보다 조용해요 만족합니다,디자인and디자인
83956,주문번호2기존에 사용하던 636L냉장고가 오래되어 구입하게 되었어요사용 하던 냉장고 보다 용량이 적어서고민했지만별차이를 못느낄 정도로 사이즈 좋아요소리도 조용하고  배송 설치 기사님 아주 친절하셨어요8월25일에 주문해서2주정도  기다려야 해서 취소 할까 고민 많이 하다가기다리길 잘했다 생각이들어요,공간효율성and소음
83964,전에 사용하던 냉장고보다 넓어서 좋아요 다좋은데 들어있는 얼음용기가 덮개도 없고 크기도 작아서 아쉬워요 사은품으로 받은 오덴세그릇세트는 넘 맘에 들어요,기타and공간효율성and기타
83966,소음은 어떤가요저는 타사 세미빌트인 쓰는데 더블냉각방식이라 소음이 장난이 아니예요 쌍크대 물 내려가는 소리 딸각거리는소리 등등바꾼지 1년 안되었는데 도저히 못쓰겠네요소음 궁금해요,소음and소음and소음
83971,냉장고 깔끔하고 예뻐요원룸에 놓기에 적당한 크기에요믿고쓰는 LG,디자인and디자인and디자인
83972,냉장고가 생각보다 커서 놀랐어요완전 죠아요,디자인
83974,8월28일 주문했는데 재고때문에 기다려야한다고 문자왔지만 9월4일부터 배송가능하다 해서 5일날 배송 받았습니다 엘레베이터로 기사 두분이서 조심조심해서 설치해주셨고 기본설정 해주시고 충분한 설명도 해주셨습니다 예전꺼보다 공간도 넓고 디자인도 좋고 아주 만족합니다,공간효율성and디자인
83975,엄마 생일 선물로 바꿔드렸는데 넘 좋아하시네요 용량도 크고 무엇보다 펄화이트라 고급스럽고 집안분위기도 환해졌어요 orim1353 주문번호,공간효율성and공간효율성and디자인
83977,상품 배송받을땐 엄청힘들었는데 상품은 너무좋네요화이트 정말잘한거같아요실제매장에는 흰색이 없어 보질못하고 구매하는거라 엄청걱정했는데 설치후 걱정끝이었네요그리고 냉장고가 커서 명절 장본거 다 넣고도 남아서 열때마다 기분이좋아요 마지막으로 꼭 그릇과 선풍기가 제대로와서 마지막을 잘마무리하고싶네요수고하세요,디자인
83979,결혼해서 산 냉장고 11년만에 새로 장만합니다아이가 세명이라 저장공간이 넉넉해서 넘 좋아요,공간효율성
83990,배송이 느림점 하지만 상품은 너무 만족스럽네요외관도 예뻐요 고급져요 설치기사님 너무 친절하셨습니다 많이 파세요,디자인and디자인
84001,문이 강화유리재질이라 더 고급스럽고 손자국이 덜 나서 좋아요 다른 디자인도 많이 봤지만 젤 고급스럽고 성능도 짱입니다,디자인and디자인
84003,만족합니다디자인도 이쁘구요,디자인
84010,냉장고 수납용량이 더 늘었는데소비전력은 줄어들어장기간 사용시 전기요금 절약으로냉장고 가격 대치 가능 할 것 같네요,공간효율성
84012,깔끔하니 이쁘네요고장없이 잘됐으면 좋겠네요,디자인and디자인
84024,고민많이하다가 선택한 양문형냉장고입니다 4도어 상냉장 하냉동 냉장고가 대세인긴 한데 가격적인 부담이 있었구요 주로 메탈색제품만 판매하고 있는데 저는 화이트색상을 구매하고 싶었어요 그리고 냉장고의 기능이 충실한 제품을 선택하자그렇게 결정하고 엘지디오스 양문형으로 선택했어요 그전에 썼던 지펠양문형과 비교해보면 제품의 외양이 양문형이라고 해도 삼성과 엘지의 차이인지 달라진걸 확연히 느낄 수 있었어요 홈바의 크기가 커지고 요모조모 수납이 잘되도록 신경을 쓴게 제일 마음에 들었어요 결과적으로 엘지냉장고가 더 맘에 듭니다 또 얼음통이 문쪽에 설치돼있어서 냉동실 1칸의 수납공간을 확보한 것도 아주 좋았습니다 아쉬운 점이라면 홈바가 닫힐때 딸깍하고 소리가 나면서 닫히는데 그소리가 좀더 경쾌하게 딱 들어맞아야 잠김의 느낌이 확실하게 느껴지면 좋을텐데 확실히 닫힌건지 모르겠더라구요 조금 부족하다는 느낌이 있었습니다 제경우엔 그게 조금 아쉽습니다 전반적으로 더 효율적인 엘지양문형냉장고 마음에 듭니다 엘지기사님들도 친절하고 철저하게 배송설치의 책임을 다하셨습니다 감사드립니다,디자인and공간효율성
84026,배송 오래걸린다 했는데 엄청 빨리왔어요배송기사분들이 친절하셔서 아주 좋았고 냉장고 너무 예쁘고 공간이 넓어서 좋아요 안심제균까지 짱이에요,디자인and공간효율성
84027,할인덕에  더싸고  잘샀어요기사님도  꼼꼼히  친절하게  잘설치해주시고요생각외로 넓어요잘쓸게요,공간효율성
84031,이제 사용 첫날이지만 디자인도 성능도 괜찮은것 같아요 크기도 적당하고,디자인and디자인
84036,냉장고 냉동부분이 좀 안좋아져서 전부터 냉장고를 알아봤는데화이트 색상 5도어는 매장에서는 전혀 찾을 수가 없었는데 우연히 옥션에서 화이트 색상이 나온걸 보고 바로 구매했어요 싱크대도 화이트라서 하얀색을 꼭 하고싶었는데 하얀색이 없어서 아쉬웠는데 색상때문에 냉장고 다른거 안보고 선택했네요 양문형 쓰다가 5도어로 바꾸니깐 우선 가운데부분이 넓직하게 되어있어서 수납이 많이 되네요 양문형보다 확실히 쓰임새가 더 좋네요 매직스페이스 기능은 정말 필수인거같아요 전보다 더 넓어져서 물이나 음료 넣기 더 좋아요 디자인도 깔끔하고 기능도 좋고 만족합니다,공간효율성and공간효율성and공간효율성and공간효율성and디자인
84041,배송도 빠르고 기사님들도 친절하셔서 만족스러웠어요제품은 생각보다 내부가 커서 놀랐습니다 전원키고 얼마지나지않아 냉장과 냉동모두 잘작동됐어요,공간효율성
84043,15년된 냉장고가 자꾸 고장이나서 바꿨습니다정말 크고 넉넉하니 좋네요4도어라고 좀 비싸지만 냉장실엔 큰 것들 쉽게 넣을 수 있어서 좋은 것 같아요또 도어의 수납 공간이 넓어서 아주 좋아요 많은 소스와 양념들 수납이 충분하네요도어 하나가 다 열리는 홈바도 공간이 넓어서 좋구요단 얼음 얼리고 보관하는 애들이 좀 떨어지네요 조그맣게 얼리는 애만 들어 있어요직수정수기와 연결되는 제빙기 쓰고 있어서 크게 게의치 않습니다맘암튼 전반적으로 괜츈합니다,공간효율성and공간효율성and공간효율성and공간효율성and기타
84048,자취생이라 큰 냉장고가 필요없어서 찾다찾다 이 제품 보고 용량이 좋아서 샀어요 역시나 수납하기도 편하고 너무 작지도 너무 크지도 않아서 자취생들에게는 딱인거 같네요 이번에 이사하면서 세탁기도 lg껄로 사서 두개가 같이 배송됐는데 기사님 혼자서 가지고 올라오시는데도 힘든내색 없으시고 설치해주시고 심지어 친절하게 사용설명까지 해주시고 가셨어요 가격부터 서비스까지 너무 맘에 듭니다 완전 추천합니다,공간효율성
84049,이뻐요 감사합니다 단지 문 손지문이쉽게나긴해요 자주닦아야 함돠,디자인and디자인
84051,계속 양문형으로 쓰다가 이사하면서 바꾸게 되었습니다 이사날이라 변수가 많아 시간을 여러번 조절했는데도 융통성있게 대응해준 기사님이 정말 친절했습니다 크기는 양문형과 비교해서 별 차이를 느끼지 못할정도입니다 앞으로 살짝 더 튀어나온정도입니다 매직 스페이스 공간이 편리하다 문을 열면 작은선반이 같이 내려와 음료수 등을 따를 때 유용하다 냉동실 공간이 양문형에 비해 넉넉하다 얼음 얼리기가 편리하다 예쁘다 아쉬운 것은 왼쪽 냉장실 문이 급하게 스스로 닫혀 반드시 손으로 잡고 닫아야한다는 점이다 매직 스페이스 문은 또 꼭 밀어 닫아야 닫힌다 냉장실 선반 사이 높이가 양문형에 비해 낮아 수납이 제한적이다,동작편리성and공간효율성and동작편리성and동작편리성and동작편리성and동작편리성
84056,용량이 크고 특히 홈바가 넉넉해서 좋습니다 아이스 이지 메이커도 좋고 단 외부 표면에 손 자국이 남아서 자주 닥아야 하는 단점이 있네요,공간효율성and공간효율성and디자인
84058,어제 주문 했는데 태풍 부는 날인데 오늘 도착 했습니다  완전 개깜놀 고시원에 설치 하려고 구매 했는데 다지인 좋고 사이즈 좋고  소음도 거의 없습니다 공간도 넉넉하니 완전 맘에 듭니다,디자인and디자인and소음and공간효율성
84060,배송이 많이 늦을거라 문자받고 화가 쫌 많이 났었는데 바로 또 사과하는 의미로 사은품 준다고 문자가 와서 기분 풀었어요 근데 조금후에 배송 문자 떴더라구요 근데  배송기사님은 좋으셨는데 설치하고 가신 다음에 냉장고 돌아가는 소리가 열흔전 산 엄마네 삼성냉장고에선 아무소리도 안나서 꺼져있는줄 밤새 신경쓰여서 잠을 못잤네요 제가 예민한건가요 다들 조용하다 해서 원래 맘에들던 삼성껄 사지않고 엘지로 샀는데 제품이 다른건가요 사은품이 먼저 올줄 알았는데 본품이 먼저 왔으니 사은품은 안오는건가요 보내주세요 에어프라이어 속상한 맘 그걸로라도,소음
84062,얼음 얼리는게 너무너무 작네요 문쪽 수납공간도 너무 적고,기타and공간효율성
84065,기사님들도 친절하게 잘배송해주시고 소음전혀없네요 아직사용초기라 아직 만족합니다,소음
84070,실물을 안보고 선택한거라 걱정 많이했는데 생각보다 괜찮습니다디자인 홈바 등등단 색이 좀 어둡구요 메탈재질이라 손자국이 많이남네요엄마 혼자 사시는 집이라 괜찮다 하시는데전 좀 맘에 걸립니다,디자인and디자인
