리뷰 번호,리뷰 원문,카테고리
134318,청소기 성능은 좋은데 송이 느리고 먼지 흡입관이 뻐뻣헤서 사용이 불편함,동작편리성
134320,잘봤습니다  청소기넘예뻐용,디자인
134332,좀 무겁다는게 아쉽네용 그래도 물걸레도 같이 돼서 좋은 것 같아용,무게
134333,좀 무겁긴하지만 디자인이 이뻐요 잘쓸게요,디자인and무게
134338,저요 17년 a9초창기 모델 사다가 작년에 배터리 두개 교체해서 쓰고 올초에 먼지필터 as센터가서 교체 했거든요초창기 모델은 필터빼도 안에 검은 흡입구통 이건 안빠졌는데 통으로 빼는걸로 교체5월인가 올인원타워 출시 사전행사해서 지금 쓰는데 너무 좋아요a9구형이면 올인원타워 구매해서 설치할때 필터 교체도 해주세요머리카락 이런게 필터틈에 끼면 그건 완벽하게 빼주진 못해도 왠만한 지저분한 먼지는 싹 빼주니 손안대고 너무 편해요전 만족합니다,유지관리
134344,저도 요고 눈여겨보고 있는데먼지 비우는소리가 요란하긴하네요,소음
134349,잘 구매했어요 디자인 만족스럽고 기능 좋은데 조금 무겁네요,디자인and무게
134351,자동비움기능 넘 좋네용  선물은 잘쓰면 그만큼 뿌듯한것도없죠  토게피,유지관리and유지관리
134352,이쁘네요 하얀색 청소기 넘 좋아요오,디자인
134353,너무 이쁘고 깔끔하네요 혼자 잘돌아댕겨요 밤에 청소시키면 층간소음일으킨다는소리듣고 엄청 시끄러울거 같았는데 터보끄면 그렇게 시끄럽지도 않아요 미는 힘도쎄고 흡입력도 쎄네요 문턱은 안올라가는데 선풍기 위로는 올라가네요 주변장애물 정리를 해주고 써야 효과가 좋아 강제로 너저분하게 바닥에 깔린거 깔끔하게 다치워서 집안이 훤해졌어요 이름을 하이엘지나 하이 클로바로 불러야되서 좀 아숴웠어요 흰색으로했는데 설치기사님도 예쁘다고 하셨어요,디자인and소음and흡입력
134354,이게 그렇게 좋다는 소리가 있던데울 와이프도 이거 갖고 싶다고 볼때마다 사달라고,소음
134358,우와 청소기 예쁘당 이거 엄청 비싸든뎅  집이 엄청 깨끗해 지겠어영  청소 할맛 나겠습니당,디자인
134359,우와 엘지 오브제 넘 이쁘네용 좋아보여요 전 삼성 제트쓰는데 하루에도 두번씩 하다보니 애가 첨에 비해 좀 성능이 딸리는거같아여,디자인
134368,다이슨과 고민고민 하다가 구매하게되었는데코드제로 선택한거 후회없어요본체가 약간무겁긴하지만 헤드가 너무 부드럽고 강력해요예전에 돌돌이는 어떻게 썼는지 모르겠어요식구들도 쉽게 청소를 할수있다며 만족해합니다,동작편리성and무게and흡입력
134376,기존 무선청소기 일렉트로눅스 쓰고 있었는데 무선은 편리하지만 흡입력이 너무 않좋아 구매하게 되었어요 쓴지는 한 두달 넘은거 같은데 일단 흡입력짱 내부청소 구조 간편하고 필터청소 용이 그리고 혜자스럽고 다양한 청소기 입구 쓰임새별 교체 부품까지 가성비가 좋아요다만 선이 조금 짧아요,흡입력and기타and유지관리and유지관리
134378,심플하고 이동성이좋으며 흡입력도 좋아서 청소하기가편하며 먼족합니다,흡입력and흡입력and핸들링
134380,소음도 적고 작동도 잘됩니다,소음
134381,소리가 크지만 흡입력이 좋아요 잘 쓰고 있어요,흡입력and소음
134383,생각보다 청소가 너무 잘 되네요 혼자서도 집안 구조 파악해서 알아서 청소하니 정말 편하고 좋습니다 물론 디자인과 색도 넘 이쁘구요 가격이 비싸 고민했는데 이제 손 하나까딱하지 않고 편하게 청소할수 있어 만족합니다,디자인
134384,색상 예쁘고 배터리 때문에 무게감은 있는데 사용하기 편해요먼지를 따로 모을때 소음이 크긴한데 시간이 짧아서 참을만해요 먼지 마시는 것보단 소음이 낫겠죠,디자인and무게and소음
134387,배송이 진짜 빨랐고 설치 기사님도 친절하셨어요  청소기 작동도 잘되고 이쁩니다,디자인
134390,배송 설치도 친절하게 해 주시고 좋아요 먼지통 비우는게 제일 싫었는데 버튼만 누르면 되니 너무 좋네요 무엇보다 너무 예뻐요,조작편리성and디자인
134394,무선이 무거운건 어쩔 수 없나봐요그래도 부러운 1인입니다,무게
134395,무선 사려다가 샀어요 너무 비싸서리일단 가볍네요 근데 용량이 작으니깐 가벼운것 같고 그래서 먼지통도 조금 작은것 같음,무게and유지관리
134396,무게도 적당하고 흡입력도 좋네요,흡입력and무게and흡입력
134397,무게가 무겁다니 아쉽네욯,무게and무게
134400,또 그러연 진짜 승질날거같은데아까는 소리만나더니 이젠  바닥에 누르면 안돌아가요서비스센터왔는데헤드내미니까 손으로 돌려보더니  아  라고,소음
134401,다이슨만 쓰다가먼지 비우기 기능때문에 엘지로 갈아탔는데흡입은 다이슨만 못하지만편해서 만족해요손안대고 코푼 느낌먼지통비우는 스트레스 있으셨음 완전 강추,흡입력
134403,다이슨도 넘 무거운데 그래도 먼지 알아서 비워주니 그건 너무 좋네요,유지관리and무게
134409,기사 아저씨 친절하게 상품 설명해 주시고코드제로 파워도 굿 이제 손쉽게 청소할 수 있어요,흡입력
134417,흡수력이 좋고 물걸레 청소기도 잘 닦여서 좋아요,흡입력
134424,저도 A9쓰면서 먼지 비우는거 젤로 싫었는데 올인원 타워 사고나선 아직까진 완전 만족이요설치해주시는 기사님이 긴 머리카락은 가끔 다 안빠지고 뚜껑에 걸릴수 있는데 그건 그냥 빼라고 하셨어요한달정도 쓰면서 딱 한번 뚜껑에 걸려있었네요 먼지통 안비우는거에 비하면 그정돈 넘어갈수 있네요한가지 꼭 단점 꼽자면 먼지통 비울때 소리가 넘 커요하지만 깨끗이 비워지느라 그러겠지 하며 그것또한 넘어가져요,사운드
134426,코드제로 사려고 했는데 고민해봐야겠어요다이슨도 냄새나요,위생
134428,초기모델이면 손잡이에 정전기 생기는거도 교체하셨어요 안하셨으면 가서 그거도 교체해서 오세요,안전성
134440,정말이지 디자인만 보고 샀는데 성능도 훌륭합니다,디자인
134443,네 저도 방금 요 블로그 검색하고 있었어요 전 정전기 느낌은 안났느데 손잡이가 약간 뜨끈한건 느낀거 같기도하구 암튼 무상이면 요것도 바꾸고오겠습니다 감사해요,안전성and안전성
134454,저 뚜껑쪽 필터는 교체라고 하더라구요 저도 전에 냄새가 너무 나서 알아보니까 물세척하지말고 교체하라고 그래서 교체했어요,위생
134455,먼지 버리는것이 편하고 쉬워서 좋았고기존에 사용하던 줄보다 길고흡입력도 좋아 만족합니다잘 사용하겠습니다,흡입력and유지관리
134458,작고 가볍지만 힘은 넘쳐납니다 휴지통 방식이라 뒷처리가 쉬워 너무 편리합니다,무게and흡입력and유지관리
134461,이유를 모르겠어요  이런게 다 냄새가 나는가봐요,위생
134462,이쁨 역시이쁜게 체고임,디자인
134465,으음 고민하다 구매헸는데 무선청소기의 단점이 있네요아직 손에 익지않아서인지 무겁고,무게and동작편리성
134473,오브제 먼지통 비우는모델과 일반 모델하고 엄청 고민했는데 오브제로 구입하길 잘한것같아요 가격이 쪼금 비싼거 빼고 좋네요무선청소기 처음 사용해보는데 배터리도 생각보다 오래 가고 좋네요,배터리
134476,엄마 선물로 드렸는데 좋아하시네요아주 잘 됩니다코너쪽 먼지도잘 빨아들이고 생각보다 조용해서 좋아요,흡입력and소음
134481,약간나는거 뭔지알아요 처음 돌릴때 나는냄새요,위생
134482,애들 매트에서 청소하면 정전기로 전기 올라서 알아보니 손잡이 교체해주더라구요 네이버에 검색 한 번 해보시면 나와요,안전성
134490,신랑이  도서관  일주일에 한번씩 가면서  가지고 나가요  청소해줘요 깨끗하고냄새도 안나고  흡입력도 좋아요,흡입력and흡입력and위생
134496,빠른출고 감사합니다성능도 좋습니다 색상도 맘에 들고요,디자인
134497,선택하길 잘했네요 필터기능이 좋아 안심하고 씁니다코너에서도 좋구요 여러 기능과 성능이 아주 좋습니다,청소가능영역
134500,배송이 느리다고 해서 전자제품이니 45일 생각하고 있었는데 오후에 주문해서 다다음날 오후에 배송받았으니 느리다는 생각은 들지 않았습니다 부품 조립하는것도 쉽고 예전꺼보다 조금 무겁기는 하지만 거슬릴 정도는 아니었구요 배송진행 상황도 문자로 알려주셔서 좋았어요,무게and조립성
134514,드디어구입한 로봇 청소기 구석구석 청소 잘하고 다녀 기분 좋습니다,청소가능영역and청소가능영역
134518,다이슨 인데냄새나요,위생
134520,네 거기서 샀어요 저는 초기모델이라 먼지통 속이 분리가 안되었어서 그거 변경해준다고 해서 간 김에 다 사왔었어요,조립성
134523,나요나요그 왜 빨래덜말림 나는냄새요,위생and위생
134526,그러게요 원래알고있던부분인데 갑자기 냄새가 나길래 담궜어요,위생
134528,디자인 최고입니다간편하게 사용하고싶어서 구입했습니다흡입은 현재 사용하고 있는  유선 일렉에 비해서 좀떨어집니다하지만 먼지통이랑 간편해서 좋아요무선이라는 장점도 있구요모바일로 저렴하게  구입해서 너무 기분이 좋아요잘 사용할게요  감사합니다,디자인and흡입력
134529,흡입력은 좋으나 역시 무겁네요 배송은 빨라서 좋았어요,흡입력and무게
134530,흡입력은 보통이구요 머리가 자유자제로 잘 안움직여서 불편해요,흡입력and핸들링
134538,총배송 3일소요 주문후 2일차에 원하는 날짜 선택 배송되었습니다 가전제품 택배업체 배달이 아닌 설치기사가 직접 전달 및 조립까지 LG 정책이 변경되었는지 모르지만 아무튼 맘에 들었습니다  청소기 소음은 5년전보다 많이 줄었네요 일렉트로룩스 유선청소기보다 좋음 일렉트로룩스 유선청소기 약50만원 주고 사용4년한 비교입니다 제품 단점으로는 전기선이 좀 짧다 청소시 길게  늘렸을 때 중간 부분이 약간씩 휘어져 잘못하면 부러질 것 같네요 이거는 LG에서 개선이 필요할 듯합니다 아무튼 잘 사용해보겠습니다,소음and조립성and동작편리성and견고성
134540,청소기 소리가 커서 그렇지 청소는 잘되네요,사운드
134543,배송 완전 칼배송입니다 너무이뻐요 청소기 고장나서 고치는게 돈이 더들어서 한참고민하다 가격고민하다 그냥질렀는데 맘에들어요 기사님 엄청 친절하시구 설명도잘해주셨어요,디자인
134544,빠른 배송에 직접설치 설명까지 꼼꼼하게 해주셔서 넘 감사했구요 청소시 무겁네요 그리고 청소기자체 청소할것이 넘많은것이 흠이네요,무게
134546,직접 설치하러 오신것도 감사하고 기존 쓰던 중국제품보다 조용하면서 잘빨리네요역시엘지가 가전은 좋은거같아요거실앞에 스타일러 tv 청소기 3개가 나란히보이는게 다 엘지네요감사합니다,소음and흡입력
134553,저두 이거때문에 네이버에 검색해보니 블로그에 도움되는 글이 많더라구요LG A9 이라고만 쳐도 청소기 관리법 같은게 나오는데 참고해보세영여름 대비할 겸 저두 주말에 청소기 필터 싹 씻고 말렸어요 냄새가 사라진 느낌이라 기분 좋더라구요,위생
134554,엇 머리카락 잘 못빨아 들이는건 전 바꾸기 전에 원래 그랬어요  저도 그게 코드제로에서 굉장히 실망스러운 부분이었는데 남편 말로는 먼지를 자주 비워줘야 흡입력이 좋아진데요 일단 그렇게라도 해보셔요,흡입력and흡입력
