리뷰 번호,리뷰 원문,카테고리
29900,주문하고 발송된다는 날짜 맞게 배송받았어요배송전에 설치기사님이랑 통화했는데너무 친절하시고 설명도 자세히 해주셨어요저희집은 기존 식기세척기를 제 키에 맞춰 사용하기위해서 붙박이 서랍위에 스탠드로 두고 사용했는데요기사님이 식세기 들고 코드랑 호수를 설치하는게 힘드셨을텐데도 너무 친절하고 꼼꼼히 설치해주고 가셨어요기능이랑 디자인은 두말할것 없이 좋구요자동문열림 기능이 있어서 너무 좋아요깔끔한 화이트컬러 선택하길 잘했어요거기다 11절에 할인 많이 적용되서 완전 만족해요,디자인and동작편리성and디자인and동작편리성
29917,우와 세제6박스나 받으시고 좋으셨겠어요짱짱 오브제도 역시 이쁘네요 때깔이 고와요,디자인
29929,식세기는 사랑이예요 전 그냥 LG인데 오브제라인은 더 예쁘네요설겆이 지옥에서의 탈출 축하드려요,디자인
29937,사전답사   설치까지 꼼꼼하고 친절하게 넘 잘 해주셨고 식기세척기 이상없이 아주아주 잘 쓰고있어요  화이트 깔끔하고 예뻐요,디자인
29942,네 감사합니다 린스는 한달 쓰면 알람 뜨는거였네요 소금린스주문했어요,정보성
29967,유리잔이랑 식기에 물자국 남는거 진짜 신경쓰이는데 엄청 깨끗하게 건조되네요저도 사고싶은데 놓을 곳이 없어요부러워요,위생
29986,바로열렸을때 물이흥건하지않아요 조금맺혀있는정도,위생
30001,저희집두 크림색싱크대라 당연히 아이보리식세기설치하려했는데 신랑이 그린이 이뿌다며  재질도 아이보리랑 다르다며자기는 꼭 그린을 하고 싶다며  안어울릴거 같은데너무 고민되서 검색하다가 찾았네요만족스럽다하셔서 마음이 좀 놓이지만 갑툭튀그린 이런 느낌 아닌거죠,디자인
30005,  생각보다 깔끔하고 좋습니다 아무래도 식세기는 LG가 제일 나은 선택인 거 같은데 적극추천합니다색상이 흰색보다는 메탈이 더 나을 거 같았는데 막상 받아보니 흰색 깔끔하고 너무 맘에 듭니다,디자인
30016,오브제 베이진지 아이보린지 쓰는데기스 이런거 잘 모르겠고 그냥 너무 예뻐요,디자인
30023,2012년 동양매직 식세기를 사용하고 오랜만에 식세기를 사용합니다 스팀기능 연수기능등은 식세기에는 꼭 필요한 기능은 아니라고 생각하거든요 모터 하나때문에 엘지꺼 샀는데정말 조용합니다 이거 하나면 충분하다 생각합니다 다른 기능은 덤인거죠주문번호1,소음
30024,2012년 동양매직 식세기를 사용하고 오랜만에 식세기를 사용합니다 스팀기능 연수기능등은 식세기에는 꼭 필요한 기능은 아니라고 생각하거든요 모터 하나때문에 엘지꺼 샀는데정말 조용합니다 이거 하나면 충분하다 생각합니다 다른 기능은 덤인거죠,소음
30029,설거지 너무 깨끗하게 돼요 담아야 하는 번거로움이 있지만 너무 만족스러워요  자동문열림 기능도 좋구요,동작편리성
30056,전 표시등 불만켜지고 소리는 안나던데요소금은 설치2달후즘 1번했고요린스는 보충후 한3일후 다시 불이켜지네요프로쉬쓰면 린스보충 따로 안해도 된다들었어요린스 받은게있어 함넣어봤고다쓰고 없어서 보충해래도그냥 안하고있어요,정보성and사운드and정보성
30061,아뇨 식기세척기 돌리면 어떤 코스로 작동중인지 나오고 남은시간 표시랑 끝나면 끝났다고 알림떠요 추가로 코스 다운로드할 수 있고요 소금린스 부족하면 알림 뜨고요,조작편리성and조작편리성
30062,아 이거 원래 넣어줘야 하는건가요  넣을때까지 계속 알림움 울리는건지 물자국 안생기고 하면 사용 안해도 된다고 하셨던거 같은데,사운드and위생
30065,소금넣는거랑 린스보충 알림요,조작편리성
30068,1 디자인  심플하고 은색에 은은한 광택에 디스플레이도 깔끔함 12년 쓰고 말건 아니기 때문에 유행에 너무 민감하지 않는 가전제품을 선호하는데 딱 맞음2 수납공간  4인 가족이 먹은 그릇 조리 시 사용한 냄비 보울 컵 한번에 들어감 예전에 56인용을 사용했었는데 실제 4인의 설거지를 하기에는 역부족이었음3 세척력  스팀에 고압분사여서 그런지 예벌 없이 잘 닦임 물 분사도 고압과 중압이 높이로 분리되어 있어 더 편리함4 소음  가만히 있으면 들리겠으나 일상 생활을 하면서 신경 쓰일 정도는 아님 일반적인 제습기 대비하여 소음을 훨씬 낮음5 편의사항  세척 중에는 잔여시간이 직관적으로 표시되어서 편하고 세척 후 건조까지 되어서 물 얼룩도 남지 않음 그리고 세척 후 문 자동 열림 기능이 있어서 내부 곰팡이나 찝집함도 해결됨6 기타사항 손 설거지 하는 것보다 물 소모량도 적고 인버터 모터로 전력소모도 적다고 하는데 실제 전기료도 거의 증가하지 않음,디자인and동작편리성and디자인and디자인and소음and소음and정보성and위생
30074,식세기 자체는 예쁘고 맘에들어요인터넷이 30만원 정도 저렴해서 구매했어요,디자인
30082,식세기 자체는 예쁘고 맘에들어요,디자인
30088,확실히 세련되고 색상도 넘 깔끔해용,디자인and디자인
30091,이쁘네요혹시 식세기위에 쫄대 몇cm인지 알 수있을까요,디자인
30097,사전 점검 장 공사 기계 설치 해주신 분들모두 다 너무 친절하시고 일 처리도 엄청 빨리 해주셨어요 주문하고 며칠 이따가 바로 설치해서 보름 정도 사용하고 있는데 매일 저녁 식사 후에 흐뭇하게 식세기 바라보면서 커피 마시고 합니다 진짜 너무 너무 만족스러워요카드 할인까지 받아서 엄청 저렴하게 구입해서 더 좋으네요기계 돌아가는 소리도 엄청 조용하고 세척 끝난 후에 그릇들 보면 물 자국 하나 없이깨끗 하네요식세기는 LG라고 다들 추천해주셨는데 선택 정말 잘한것 같아요,위생
30102,저렴하게 잘 샀어요 색깔도 고급진 베이지에 성능도 좋네요,디자인
30111,굿입니다 잘사용해봐야겠네요 디자인도 만족하고 설치도 빠르고 좋네요,디자인
30119,오오 역시 이젠식세기는필템이쥬베이지너무예뻐요,디자인
30127,아 식세기 너무 예뻐요 저도 베이지로 골랐는데 빨리 쓰고싶네요,디자인
30132,식세기 컬러감도 너무 좋고 깔끔하고 예뻐요,디자인and디자인
30134,식기들이 깨끗하게 잘 세척되고 동작시 소음도 거의 없네요,소음
30147,기사님 오셔서 소금넣는 연수통 밑에 소금이 안녹아있고 바닥에 굳어있어서 젓가락으로 다 굳은거 풀어주고 가셨어요 또 안심헹굼과 고온건조를 필수로 누르라고 추천해주셨어요 저는 플라스틱도 넣을때도 있어서 웬만하면 고온건조 안했는데 고온건조 눌러서 써보니 그뒤로 아직 거품은 없네요 좀 더 써봐야할거같아요 물때는 겪어본적이 없지만물 비린내는 초장기때 겪었는데 프로쉬 세제 쓰고 린스 같이 사용하니 비린내는 안납니다 세제 한번 바꿔보시고 린스 사용해보세요,위생
30160,디자인 이뿌고 성능 만족스러워요  소음도 없는 편이구요주문이 밀렸는지 7월말에 주문했는데 어제 설치했어요 설치기사님도 친절하시고 완전 만족이요,소음and디자인
30161,밀레와 고민 많이 했는데 헹굼추가도 되고 기계냄새도 없어서 좋습니다 세제를 6등분이상 작게 넣어도 고온세척으로 하지 않아도 기름기 잘 닦여요 소음은 멀리 세탁기 돌아가는 소리 정도로 제 기준 작지는 않습니다 그래도 가성비 너무 좋은 가전이라 생각됩니다 문의 여러번 남겨도 바로 친절히 답변주시고 적극추천해요  입니다,위생and위생and소음and소음
30164,새로 인테리어 했습니다 싱크대 업체에서 잘 못 측정하여 걸레받이 쪽은 단차가 안맞아서 너무 속상하지만 설치 기사님께서 이런 부분까지 고려하여 최대한 잘 맞춰주셨습니다 저희가 실망할까봐 걱정까지 해주시구 정말 감사합니다 고생하셨어요 디자인도 넘 이쁘네요 잘사용 하겠습니다 지방 배송인데 약 11일 소요됐어요,디자인
30175,설치기사님 친절하고 꼼꼼하게 기존장 빼내시고식기세척기 설치해주셨어요입주하면서 가전을 LG오브제로 전부바꿧는데식세기는 고민고민하다가 따로 주문하였어요그린으로 했는데 다크한그린이라 고급스럽고깔끔합니다,디자인
30180,빌트인된 식기세척기등 여러번 써봤는데정말 소음없고 내부구조나 성능 완벽해요,소음
30191,가로단차는 어떻게 잡으셨나요 걸레받이부분쪽 제단없이 빌트인으로 깔끔하게 들어가셨네요 가로 67센티가 정확하게 나오셨나봐요,디자인
30199,추가10만원이요몰랐어요근데 추가돈들면 그냥 포기할래요초록이님은 스테인레스색상 깔끔할듯해요저는 좀 더 고민해보는걸로,디자인
30208,저도 오브제했는데 스테인레스해도되던데요10만원이가 추가금액있었던것같아요베이지할까하다 스텐이 오래쓰기좋을것같아서요베이지는 손때가묻을것같은 재질이라서요저의생각이랍니다,기타and디자인
30224,엘지 스팀 기능때문에 식세기는 엘지로 선택했어요 기사님 너무 친절하시고 꼼꼼하게 설치도 잘 해주시고 설명도 잘 해주셨어요 완전 화이트라서 색상이 너무 깨끗하고 예뻐요 조용하고 세척도 잘 됩니다,디자인and디자인and디자인and디자인
30233,네본인이 원하는거하는게좋을것같아요굳이추가돈이 드니 안하시는것도 좋을것같아요겉만 틀린거니까요저도 고민하다가 했답니다냉장고는베이지로해서 식세기도 베이지로할까하다 예쁜걸로하세요,디자인
30244,화이트 인테리어랑 찰떡이예요 타사6인용 쓰다가 이거 써보니 소음도 거의 없고 진짜 좋아요 설거지에서 해방,디자인and소음
30255,생각보다 커서 놀랐지만 만족합니다  소금 넣어서 사용중인데 소금이 굳는거같기도하고  그럼 어케해야하나여 소금쓰고도 흰얼룩이 생겨서 린스 넣고 돌리는데 아예 안생긴 않네요  생각보다 물기도 많이 남구요  그래도 없는것보다 나아서 만족할려고 합니다,위생
30284,배송빠르고 깔끔한 외관에 성능도 좋아요 다만 살짝 의문점이 과연 세제가 제대로 다 행궈지는게 맞나 싶어요 세척완료한 컵에 물을 따르니 살짝 거품이 올라오는것이 좀 찝찝하네요,디자인
30292,저희는 삭기세척기를 씽크대에 빌트인 설치하지않고 그 옆에 받침대를 놓고 설치했어요 꺼내고 넣기 편하고 무엇보다 허리도 편해서 좋더라구요 식기세척기 세척력이야 말해 무엇합니까 큰 찌꺼기들 맹물로 대충 떨구고 세척기에 그릇 가득채워 돌리는데 세제는 타블렛 한개만 넣어도 깨끗하게 씻기더라구요 용량이나 성능 모두 만족스러워요 배송도 빠르고 기사님도 친절하고 추천하고 싶네요,동작편리성
30299,색상 고민 많이 했는데 실버색상 깔끔하고 좋습니다싱크대 높이가 좀 낮아서 싱크대 공사 비용이 많이 들거라고 예상했는데 싱크업체측의 센스로 5만원 이상 절약했어요 감사합니다세척기 설치기사분도 친절하셨고 30분여만에 설치 깔끔하게 잘 해주셨어요기능은 매우 좋고 아직 식기류 쌓는게 좀 어설프긴 하지만 잘 이용하고 있어요스팀 기능때문에 좀더 비싸게 주고 구매했는데시간이 오래걸리다보니 자주 사용하게 안되네요식세기 자리 마련하느라 뺀 싱크서랍장은 버리지않고 안방 수납장으로 사용하고 있습니다나중에 이사가거나 철거할때 원상복구 가능하게 싱크업체분께서 분리를 잘 해주셨어요 감사합니다,디자인
